,GR,MRM,Marmari,Marmari,,1-------,AI,1307,,3803N 02419E,
,GR,MRS,Myrties Kalymnou,Myrties Kalymnou,L,1-------,RL,1701,,3659N 02655E,
,GR,MSA,Malessina,Malessina,,1-------,AA,1307,,3839N 02314E,
+,GR,MSS,Messongis,Messongis,F,1-3-----,RL,2407,,3928N 01956E,
,GR,MTR,Mathraki Diapontioi Island,Mathraki Diapontioi Island,,1-------,AA,1307,,3947N 01931E,
,GR,MVO,Moní Vatopedíou,Moni Vatopediou,69,1-------,RL,1501,,4018N 02412E,
,GR,MXK,Mastichari Kos,Mastichari Kos,81,1-------,RL,1001,,3651N 02704E,
,GR,MYB,Myrtos Beach,Myrtos Beach,23,1-------,RL,0901,,3821N 02032E,
,GR,MYL,Mylaki,Mylaki,,1-------,AA,1307,,3823N 02404E,
,GR,MYR,Mírina,Mirina,,1-------,AI,0212,,3952N 02504E,
,GR,NAF,Náfplion,Nafplion,11,123-----,AI,0307,,3734N 02248E,
,GR,NAR,Néa Artáki,Nea Artaki,,1-3-----,RL,0601,,3831N 02338E,
,GR,NAS,Naoussa Parou,Naoussa Parou,,1-------,RL,0901,,3707N 02514E,
,GR,NEA,Neapolis,Neapolis,,1-------,AI,1307,,3630N 02304E,
,GR,NID,Nidhríon,Nidhrion,,1-------,AI,0212,,3842N 02043E,
,GR,NIS,Nisiros,Nisiros,,1-------,AI,1307,,3637N 02708E,
,GR,NKA,Néa Kallikrátia,Nea Kallikratia,64,1-3-----,RL,0407,,4019N 02304E,
,GR,NKV,Néa Karváli,Nea Karvali,,1-------,RL,0212,,4058N 02431E,
,GR,NMA,Néa Moudhaniá,Nea Moudhania,,1-------,AI,1307,,4014N 02317E,
,GR,NPK,Návpaktos,Navpaktos,,1-------,RL,0212,,3824N 02150E,
,GR,NPY,Néa Pláyia,Nea Playia,,1-------,RL,0212,,4016N 02312E,
,GR,NST,Néa Stíra,Nea Stira,,1-------,AI,0212,,3811N 02412E,
,GR,OIK,Oia Kyklades,Oia Kyklades,82,1-------,AA,1307,,3628N 02523E,
,GR,ORE,Orei,Orei,,1-------,AI,1307,,3857N 02305E,
,GR,ORO,Oropos,Oropos,,1-------,AI,1307,,3819N 02347E,
,GR,OTH,Othonoí,Othonoi,22,1-3-----,AA,1307,,3951N 01924E,
+,GR,OTO,Agios Stefanos Avliotes,Agios Stefanos Avliotes,F,1-3-----,RL,2407,,3945N 01939E,
,GR,OUR,Ouranópolis,Ouranopolis,64,1-------,AI,0407,,4019N 02359E,
,GR,P5T,Platy,Platy,53,1-3-----,RL,1401,,4038N 02232E,
,GR,PAA,Psará,Psara,85,1-------,AI,1307,,3832N 02534E,
,GR,PAO,Paloúkia,Paloukia,A1,1-3-----,AI,1307,,3758N 02332E,
,GR,PAR,Párga,Parga,,1-------,RL,0212,,3917N 02024E,
,GR,PAS,Páros,Paros,,1--4----,AI,0212,,3705N 02509E,
,GR,PAX,Paxi,Paxi,,1-------,AI,1307,,3912N 02011E,
,GR,PCH,Paleochora,Paleochora,94,1-------,RL,0901,,3513N 02340E,
,GR,PEB,Petani Beach,Petani Beach,23,1-------,RL,0901,,3816N 02022E,
,GR,PEL,Pelasyía,Pelasyia,06,1-3-----,RL,1401,,3857N 02250E,
,GR,PEP,Palaiá Epídavros,Palaia Epidavros,,1-------,AI,0212,,3738N 02309E,
,GR,PER,Perama,Perama,,1-------,AI,1307,,3758N 02333E,
,GR,PFA,Palaiá Fókaia,Palaia Fokaia,,1-3-----,RL,0601,,3743N 02357E,
,GR,PGM,Perama Geras Mytilinis,Perama Geras Mytilinis,83,1-------,RL,1001,,3902N 02630E,
,GR,PIA,Platania,Platania,43,1-------,RL,0901,,3908N 02316E,
,GR,PIL,Agia Galini,Agia Galini,M,1-------,AA,2001,,3505N 02441E,
,GR,PIR,Piraeus,Piraeus,I,1-------,AI,1701,,3756N 02337E,
,GR,PIS,Pissaetos Ithakis,Pissaetos Ithakis,,1-------,RL,0901,,3821N 02041E,
,GR,PIT,Pitra,Pitra,16,1-------,AA,1307,,3641N 02250E,
+,GR,PKI,Prassa Kimolos,Prassa Kimolos,L,1-3-----,AM,2407,,3649N 02435E,
,GR,PKK,Lakkion,Lakkion,,1-------,RL,0901,,3708N 02651E,
,GR,PLC,Polychnitos Lesvou,Polychnitos Lesvou,,1-------,RL,0901,,3406N 02610E,
,GR,PLG,Platygiali Etoloakarnanias,Platygiali Etoloakarnanias,,1-------,RL,0901,,3828N 02106E,
,GR,PLI,Pyli,Pyli,,1-------,RL,0212,,4046N 02102E,
,GR,PLM,Plomárion,Plomarion,83,1-3-----,RL,0907,,3859N 02622E,
,GR,PLV,Petra,Petra,83,1-------,AI,1307,,3920N 02611E,
,GR,PME,Pachi,Pachi,,1-------,RL,1107,,3758N 02321E,
,GR,PMS,Pátmos,Patmos,,1-------,AI,1307,,3719N 02633E,
,GR,PNT,Órmos Panórmou,Ormos Panormou,82,1-------,RL,1501,,3739N 02503E,
,GR,POA,Potamos Antikithera,Potamos Antikithera,A1,1-------,RL,1001,,3553N 02317E,
,GR,PPI,Prinos Thassou,Prinos Thassou,,1-------,RL,0901,,4045N 02434E,
,GR,PRE,Petries Evvoias,Petries Evvoias,04,1-------,RL,1001,,3824N 02411E,
+,GR,PRN,Prasonisi Rhodes,Prasonisi Rhodes,L,1-3-----,AM,2407,,3553N 02746E,
,GR,PRO,Próti,Proti,62,1----6--,RL,1201,,4057N 02400E,
,GR,PRR,Perea,Perea,54,1-3-----,AA,1307,,4030N 02254E,
,GR,PSA,Psakhná,Psakhna,,1-------,RL,0212,,3835N 02338E,
,GR,PSE,Phserimos Dodekanisou,Phserimos Dodekanisou,81,1-------,AA,1307,,3656N 02708E,
,GR,PSF,Paleohora Sfakion,Paleohora Sfakion,,1-------,AI,1307,,3512N 02408E,
,GR,PSK,Pessada Kefallinnias,Pessada Kefallinnias,,1-------,RL,0901,,3806N 02035E,
,GR,PTC,Petrití,Petriti,22,1-3-----,RL,2407,,3927N 02000E,
,GR,PTE,Pteleos,Pteleos,43,1-------,RL,0901,,3902N 02259E,
,GR,PTI,Plataria,Plataria,32,1-------,RL,0901,,3927N 02017E,
,GR,PTK,Politiká,Politika,,1-------,AI,1307,,3835N 02333E,
,GR,PTL,Lágos (Pórto-Lágo),Lagos (Porto-Lago),72,1-------,AI,1101,,4101N 02507E,
+,GR,PXO,Antipaxoi,Antipaxoi,F,1-3-----,RL,2407,,3909N 02014E,
,GR,PYL,Pýlos,Pylos,17,1-3-----,RL,0307,,3654N 02141E,
,GR,PYT,Pythagóreion,Pythagoreion,84,1-------,AI,0212,,3742N 02657E,
,GR,PYV,Peyki Evvoias,Peyki Evvoias,04,1-------,RL,1001,,3900N 02313E,
,GR,RET,Réthymnon,Rethymnon,,1-------,AI,0212,ZRE,3522N 02428E,
,GR,REV,Revithoussa,Revithoussa,,1-------,RL,0212,,3757N 02323E,
,GR,RIZ,Rízes,Rizes,A1,1----6--,RL,1501,,3614N 02257E,
,GR,ROU,Agia Roumeli,Agia Roumeli,,1-------,RL,1101,,3514N 02358E,
,GR,SAI,Sámi,Sami,23,1-3-----,RL,0407,,3815N 02039E,
,GR,SAL,Salamís,Salamis,,1-------,RL,0212,,3758N 02329E,
,GR,SAM,Samothráki,Samothraki,,1-------,AI,0212,,4029N 02531E,
,GR,SAT,Frikes Ithakis,Frikes Ithakis,,1-------,RL,0901,,3828N 02040E,
,GR,SDH,Soúda,Souda,94,1-3-----,AA,1607,,3531N 02408E,
,GR,SER,Sériphos,Seriphos,82,1-------,AI,0212,,3709N 02430E,
,GR,SFN,Souflíon,Souflion,,123-----,RL,0601,,4112N 02619E,
,GR,SGI,Sigrion,Sigrion,,1-------,RL,0901,,3913N 02551E,
,GR,SGR,Sigri Lesvou,Sigri Lesvou,,1-------,RL,0901,,3913N 02550E,
,GR,SGT,Sagiada Thesprotias,Sagiada Thesprotias,32,1-------,RL,1001,,3938N 02011E,
,GR,SHC,Schinousa Kykladon,Schinousa Kykladon,,1-------,RL,0901,,3652N 02530E,
,GR,SHI,Shinari Zakynthou,Shinari Zakynthou,,1-------,RL,0901,,3754N 02042E,
,GR,SII,Sikinos,Sikinos,82,1-------,AI,0407,,3642N 02507E,
,GR,SKA,Skaramangás,Skaramangas,,1-------,RL,0212,,3800N 02335E,
,GR,SKD,Skafidia,Skafidia,,1----6--,RL,1201,,3742N 02120E,
,GR,SKG,Thessaloníki,Thessaloniki,,1--45---,AI,0212,,4038N 02257E,
,GR,SKM,Skáloma,Skaloma,32,1-------,RL,0901,,3937N 02011E,
,GR,SKU,Skíros,Skiros,,1--4----,AI,0212,,3854N 02434E,
,GR,SLA,Souvala,Souvala,A1,1-------,RL,0901,,3746N 02329E,
,GR,SOG,Sougia Chanion,Sougia Chanion,,1-------,RL,0901,,3512N 02348E,
,GR,SOI,Soroni,Soroni,L,1-------,AA,2001,,3622N 02800E,
,GR,SOS,Assos,Assos,23,1-------,AA,1307,,3823N 02032E,
,GR,SOU,Soussaki,Soussaki,,1-------,AA,1607,,3755N 02303E,
,GR,SPE,Spétsai,Spetsai,,1-------,AI,0212,,3716N 02309E,
,GR,STN,Saint Nicolas,Saint Nicolas,03,1-------,RL,1101,,3821N 02241E,
,GR,SYM,Symi,Symi,,1-------,AI,0212,,3636N 02750E,
,GR,SYS,Stylis (Stylída),Stylis (Stylida),06,1-3-----,AI,1301,,3855N 02237E,
,GR,SYS,Stylída (Stylis),Stylida (Stylis),06,1-3-----,AI,1301,,3855N 02237E,
,GR,SYV,Syvota,Syvota,32,1-------,AA,1607,,3924N 02014E,
,GR,TEM,Artemis,Artemis,,1-------,AA,1307,,3758N 02400E,
,GR,THM,Thymaina Island,Thymaina Island,84,1-------,RL,1001,,3735N 02627E,
,GR,THP,Thisvi Port,Thisvi Port,07,1-------,AA,1607,,3813N 02257E,
,GR,TIL,Tilos,Tilos,81,1-------,AI,0407,,3625N 02722E,
,GR,TIN,Tínos,Tinos,,1-------,AI,0212,,3732N 02510E,
,GR,TLA,Tolo Argolidos,Tolo Argolidos,11,1-------,RL,1001,,3731N 02251E,
,GR,TRK,Trikeri,Trikeri,43,1-------,RL,2407,,3905N 02304E,
,GR,TRS,Thirasía,Thirasia,,1-------,AI,0212,,3626N 02521E,
,GR,TRY,Trypiti Chalkidikis,Trypiti Chalkidikis,,1-------,RL,0901,,4022N 02355E,
+,GR,TSA,Benitsa,Benitsa,F,1-3-----,RL,2407,,3933N 01954E,
,GR,TSI,Tsingéli,Tsingeli,,1-------,RL,0212,,3910N 02251E,
,GR,TVR,Távros,Tavros,A1,1-3--6--,RL,0901,,3758N 02341E,
,GR,VAB,Vatika Bay,Vatika Bay,16,1-------,RL,0901,,3630N 02302E,
,GR,VLC,Volissos (Limnia) Chios,Volissos (Limnia) Chios,85,1-------,RL,1001,,3828N 02555E,
,GR,VLM,Vouliagméni,Vouliagmeni,A1,1-3-----,RL,0901,,3749N 02347E,
,GR,VOL,Vólos,Volos,,1--4----,AI,0212,,3922N 02257E,
,GR,VOM,Voudia Milos,Voudia Milos,L,1-------,AA,2001,,3645N 02432E,
,GR,VRI,Vrisákia,Vrisakia,,1-------,RL,0212,,3834N 02336E,
,GR,VSS,Vassiliki Leykadas,Vassiliki Leykadas,,1-------,RL,0901,,3837N 02035E,
,GR,VTH,Port Vathý (Vathý),Port Vathy (Vathy),84,1-------,AI,1301,,3745N 02659E,
,GR,VTH,Vathý (Port Vathý),Vathy (Port Vathy),84,1-------,AI,1301,,3745N 02659E,
+,GR,XIR,Xirokampos Leros,Xirokampos Leros,L,1-3-----,AM,2407,,3707N 02652E,
,GR,XKB,Xirokámbion,Xirokambion,16,1----6--,RL,1201,,3658N 02227E,
+,GR,XYT,Xylokeratia Milos,Xylokeratia Milos,L,1-3-----,,2407,,3640N 02422E,
,GR,XZX,Elaiokhória,Elaiokhoria,64,1-3-----,RL,1401,,4020N 02310E,
,GR,YAL,Yaltra,Yaltra,04,1-------,RL,0901,,3851N 02259E,
,GR,YER,Yerakiní,Yerakini,64,1-------,AI,0212,,4017N 02327E,
+,GR,YPS,Ypsos,Ypsos,F,1-3-----,RL,2407,,3942N 01950E,
,GR,ZAQ,Sérifos,Serifos,82,1-3-----,RL,1401,,3709N 02430W,
,GR,ZTH,Zákynthos,Zakynthos,21,1--4----,AI,0212,,3747N 02054E,
,GS,GRV,Grytviken,Grytviken,,1-3-----,RL,0207,,5416S 03630W,
,GT,CHR,Champerico,Champerico,11,123--67-,RL,0401,,1418N 09155W,
,GT,E8C,El Carmen,El Carmen,15,1-------,RL,1401,,1509N 09014W,
,GT,LIV,Lívingston,Livingston,18,1-3-----,RL,0212,,1550N 08845W,
,GT,RIO,Río Bravo,Rio Bravo,10,1----6--,RL,1201,,1424N 09119W,
,GT,STC,Puerto Santo Tomás de Castilla,Puerto Santo Tomas de Castilla,18,1-------,AI,0307,,1542N 08837W,
,GU,BRR,Barrigada,Barrigada,,1----6--,RL,1107,,1328N 14447E,
,GW,BNT,Binta,Binta,,1-------,RL,0901,,1225N 01519W,
,GW,BOL,Bolama,Bolama,,1-3-----,RL,0401,,1135N 01528W,
,GW,BQE,Bubaque,Bubaque,,1-34----,AI,0401,,1117N 01550W,
,GW,CAC,Cacheu,Cacheu,CA,1-3-----,RL,0401,,1216N 01609W,
,GW,CJA,Canjaja,Canjaja,,1-------,RL,0901,,1223N 01521W,
,GW,FAR,Farim,Farim,,1-------,RL,0901,,1229N 01513W,
,GW,OXB,Bissau,Bissau,BS,1-345---,AI,0401,,1151N 01535W,
,GY,ANT,Adventure,Adventure,,1-------,RL,0901,,0705N 05829W,
,GY,EVR,Everton,Everton,DE,1-3--6--,RL,0701,,0655N 05820W,
,GY,LDN,Linden,Linden,,1-------,RL,0101,,0600N 05817W,
,HK,9YM,Yau Ma Tei,Yau Ma Tei,,1-3-----,RL,2101,,2219N 11410E,
,HK,ABD,Aberdeen,Aberdeen,,1-3-----,RL,1107,,2215N 11409E,
,HK,CWB,Causeway Bay,Causeway Bay,,1-3-----,RL,0407,,2217N 11411E,
,HK,HKC,Ha Kwai Chung,Ha Kwai Chung,,1-3-----,RL,0207,,2222N 11407E,
,HK,HKG,Hong Kong,Hong Kong,,1--45---,AI,2407,,2219N 11410E,
,HK,KWN,Kowloon,Kowloon,,123-----,RL,0701,,2218N 11410E,
,HK,TST,Tsim Sha Tsui,Tsim Sha Tsui,,1-3-----,RL,1207,,2218N 11410E,
,HK,WNI,Wan Chai,Wan Chai,,1-3-----,RL,1101,,2217N 11410E,
,HM,HEA,Heard Island,Heard Island,,1-------,RL,0212,,5305S 07343E,
,HM,MCD,McDonald Island,McDonald Island,,1-------,RL,0212,,5302S 07235E,
,HN,OMO,Omoa,Omoa,CR,1-------,RL,0901,,1546N 08802W,
,HN,RTB,Roatán,Roatan,,1--4----,AI,0212,,1618N 08633W,
,HN,RTM,Mahogany Bay,Mahogany Bay,IB,1-3-----,AM,2207,,1620N 08630W,
,HR,9SA,Velika Mlaka,Velika Mlaka,21,1-3-----,RL,1401,,4544N 01601E,
,HR,ALJ,Aljmas,Aljmas,,1-3-----,RL,0701,,4532N 01857E,
,HR,ATL,Antenal,Antenal,,1-3-----,AA,0607,,4519N 01333E,
,HR,BAK,Bakar,Bakar,08,123-----,RL,0401,,4518N 01431E,
,HR,BAS,Baska,Baska,08,1-3-----,RL,1001,,4458N 01445E,
,HR,BAT,Batina,Batina,14,1-3----B,RL,0907,,4552N 01852E,
,HR,BLC,Belisce,Belisce,,1-3-----,RL,0607,,4542N 01825E,
,HR,BLE,Blace,Blace,,1-3-----,AA,0607,,4301N 01729E,
,HR,BNM,Biograd na Moru,Biograd na Moru,,1-3-----,RL,0601,,4356N 01527E,
,HR,BOL,Bol,Bol,,1-3-----,RL,0307,BWK,4316N 01639E,
,HR,BOR,Borovo,Borovo,,1-3-----,RL,0701,,4522N 01858E,
,HR,BRB,Brbinj/Lucina,Brbinj/Lucina,,1-3-----,AA,0607,,4405N 01500E,
,HR,BRI,Brioni,Brioni,,1-3-----,RL,0307,,4454N 01345E,
,HR,BRV,Borovo Selo,Borovo Selo,,1-3-----,RL,0607,,4525N 01859E,
,HR,BZA,Bozava,Bozava,,1-3-----,RL,0601,,4408N 01454E,
,HR,CRA,Crikvenica,Crikvenica,,1-3-----,RL,0601,,4511N 01442E,
,HR,CRS,Cres,Cres,,1-3-----,RL,0307,,4457N 01424E,
,HR,CVT,Cavtat,Cavtat,19,1-3-----,RL,0307,,4234N 01813E,
,HR,DAL,Dalmacia,Dalmacia,13,1-------,RL,0901,,4403N 01518E,
,HR,DBV,Dubrovnik,Dubrovnik,19,1-34----,AI,0401,,4239N 01805E,
,HR,DLJ,Dalj,Dalj,,1-3-----,RL,0701,,4529N 01859E,
,HR,DNC,Donje Celo,Donje Celo,,1-3-----,AA,0607,,4241N 01800E,
,HR,DRK,Drvenik,Drvenik,,1-3-----,AA,0607,,4309N 01615E,
,HR,DUR,Dugi Rat,Dugi Rat,17,1-3-----,RL,0401,,4326N 01638E,
,HR,ERD,Erdut,Erdut,,123----B,RL,0701,,4532N 01904E,
,HR,FIL,Filipjakov,Filipjakov,13,1-------,RL,0901,,4358N 01525E,
,HR,FNA,Fazana,Fazana,,1-3-----,AA,0607,,4456N 01344E,
,HR,GNA,Gazenica,Gazenica,,123-----,AA,0607,,4406N 01516E,
,HR,HVA,Hvar,Hvar,17,1-3-----,RL,0401,,4310N 01626E,
,HR,ILO,Ilok,Ilok,,1-3----B,RL,0607,,4513N 01922E,
,HR,IST,Ist,Ist,,1-------,RL,0601,,4416N 01446E,
,HR,JAB,Jablanac,Jablanac,,1-3-----,RL,0601,,4443N 01454E,
,HR,JDR,Jadrija,Jadrija,,1-3-----,AA,0607,,4343N 01551E,
,HR,JSA,Jelsa,Jelsa,,1-3-----,RL,0601,,4310N 01642E,
,HR,KAB,Karlobag,Karlobag,,1-3-----,RL,0601,,4431N 01504E,
,HR,KAL,Kali,Kali,13,1-------,RL,0901,,4404N 01512E,
,HR,KJV,Kijevo,Kijevo,,1----6--,RL,1201,,4400N 01621E,
,HR,KLK,Klek,Klek,,1-3-----,AA,0607,,4257N 01734E,
,HR,KMN,Klimno,Klimno,,1-3-----,AA,0607,,4509N 01438E,
,HR,KMZ,Komiza,Komiza,,1-3-----,RL,0307,,4302N 01605E,
,HR,KOR,Korcula,Korcula,,1-3-----,RL,0201,,4257N 01707E,
,HR,KOS,Kostrena,Kostrena,08,1-3-----,RL,0901,,4518N 01430E,
,HR,KPR,Kaprije,Kaprije,,1-3-----,AA,0607,,4341N 01543E,
,HR,KRA,Kraljevica,Kraljevica,,1-3-----,RL,0307,,4516N 01434E,
,HR,KRK,Krk,Krk,,1-3-----,RL,0601,,4502N 01435E,
,HR,KRM,Koromacno,Koromacno,,1-3-----,RL,0307,,4458N 01407E,
,HR,KUK,Kukljica,Kukljica,13,1-------,RL,0901,,4402N 01515E,
,HR,KZA,Kneza,Kneza,17,1-------,RL,0901,,4258N 01703E,
,HR,LAM,Lamjane,Lamjane,,1-3-----,RL,0307,,4402N 01512E,
,HR,LKR,Lokrum,Lokrum,,1-3-----,AA,0607,,4237N 01808E,
,HR,LPD,Lopud,Lopud,,1-3-----,AA,0607,,4241N 01757E,
,HR,LPR,Lopar,Lopar,,1-3-----,AA,0607,,4450N 01448E,
,HR,LST,Lastovo,Lastovo,,1-3-----,RL,0601,,4246N 01654E,
,HR,LSZ,Mali Losinj,Mali Losinj,,1-34----,AI,0307,,4432N 01428E,
,HR,MAK,Makarska,Makarska,17,1-3-----,RL,1001,,4318N 01701E,
,HR,MAL,Malinska,Malinska,,1-3-----,RL,0601,,4507N 01432E,
,HR,MAS,Maslenica,Maslenica,17,1-3-----,RL,0401,,4413N 01532E,
,HR,MET,Metkovic,Metkovic,,123-----,RL,0307,,4303N 01738E,
,HR,MHV,Mohovo,Mohovo,,1-3-----,RL,0701,,4515N 01913E,
,HR,MIL,Milna,Milna,,1-3-----,RL,0307,,4319N 01627E,
,HR,MIZ,Mali Iz,Mali Iz,13,1-------,RL,0901,,4402N 01508E,
,HR,MNK,Misnjak,Misnjak,,1-3-----,AA,0607,,4442N 01452E,
,HR,MOD,Moscenicka Draga,Moscenicka Draga,,1-3-----,RL,0601,,4514N 01415E,
,HR,MOM,Momjan,Momjan,18,1----6--,RL,1201,,4526N 01342E,
,HR,MRG,Merag,Merag,,1-3-----,AA,0607,,4459N 01427E,
,HR,MRJ,Muna na Zirju,Muna na Zirju,,1-3-----,AA,0607,,4340N 01540E,
,HR,MTA,Martinscica,Martinscica,,1-3-----,AA,0607,,4449N 01425E,
,HR,MUR,Murter,Murter,,1-3-----,RL,0601,,4349N 01536E,
,HR,N9F,Fericanci,Fericanci,11,12---6--,RL,1607,,4531N 01758E,
,HR,NDD,Novigrad (Dalmacija),Novigrad (Dalmacija),13,1-------,RL,2001,,4411N 01533E,
,HR,NOV,Novaglia,Novaglia,13,1-------,RL,0901,,4433N 01453E,
,HR,NRZ,Nerezine,Nerezine,,1-3-----,AA,0607,,4440N 01424E,
,HR,NVD,Novi Vinodolski,Novi Vinodolski,,1-3-----,RL,0601,,4508N 01447E,
,HR,NVG,Novigrad,Novigrad,18,1-3-----,RL,0307,,4518N 01333E,
,HR,NVL,Novalja,Novalja,,1-3-----,RL,0601,,4433N 01453E,
,HR,OMI,Omisalj,Omisalj,08,1-3-----,RL,0307,,4513N 01433E,
,HR,OMS,Omis,Omis,,1-3-----,RL,0601,,4327N 01642E,
,HR,ONJ,Obonjan,Obonjan,,1-3-----,AA,0607,,4341N 01547E,
,HR,OPA,Opatija,Opatija,18,1-3-----,RL,0307,,4520N 01418E,
,HR,OPT,Opatovac,Opatovac,,1-3-----,RL,0701,,4516N 01910E,
,HR,ORB,Orebic,Orebic,,1-3-----,AA,0607,,4258N 01711E,
,HR,OSI,Osijek,Osijek,14,1234----,AI,0401,,4533N 01841E,
,HR,PAG,Pag,Pag,,1-3-----,RL,0307,,4426N 01503E,
,HR,PAS,Pasman,Pasman,13,1-------,RL,0901,,4357N 01523E,
,HR,PCA,Pucisca,Pucisca,,1-3-----,AA,0607,,4322N 01645E,
,HR,PLA,Polace,Polace,,1-3-----,AA,0607,,4247N 01723E,
,HR,PLE,Ploce,Ploce,,123-----,RL,0307,,4303N 01726E,
,HR,PLM,Plomin,Plomin,18,1-3-----,RL,0307,,4508N 01410E,
,HR,PMN,Pomena,Pomena,,1-3-----,RL,0601,,4247N 01721E,
,HR,PNT,Punat,Punat,,1-3-----,RL,0601,,4501N 01438E,
,HR,POR,Porec,Porec,18,1-3-----,RL,0307,,4513N 01335E,
,HR,PRE,Preko,Preko,,1-3-----,RL,0307,,4405N 01512E,
,HR,PRI,Primosten,Primosten,,1-3-----,RL,0601,,4335N 01556E,
,HR,PRN,Prizna,Prizna,,1-3-----,AA,0607,,4436N 01458E,
,HR,PRP,Prapratno,Prapratno,,1-3-----,AA,0607,,4249N 01741E,
,HR,PRS,Prvic Sepurine,Prvic Sepurine,,1-3-----,AA,0607,,4344N 01547E,
,HR,PRV,Prvic,Prvic,,1-3-----,AA,0607,,4343N 01548E,
,HR,PRZ,Porozina,Porozina,,1-3-----,AA,0607,,4508N 01408E,
,HR,PUY,Pula,Pula,18,1234----,AI,0401,,4452N 01350E,
,HR,PVK,Privlaka,Privlaka,13,1-------,RL,2001,,4416N 01507E,
,HR,RAB,Rab,Rab,,1-3-----,RL,0307,,4445N 01445E,
,HR,RAS,Rasa,Rasa,18,123-----,RL,0401,,4504N 01404E,
,HR,RBC,Rabac,Rabac,,1-3-----,RL,0601,,4505N 01410E,
,HR,RES,Duga Resa,Duga Resa,04,1-3-----,RL,1401,,4525N 01529E,
,HR,RGC,Rogac,Rogac,,1-3-----,RL,0601,,4324N 01618E,
,HR,RGN,Rogoznica,Rogoznica,,1-3-----,RL,0601,,4332N 01558E,
,HR,RJK,Rijeka,Rijeka,08,1234----,AI,0307,,4520N 01424E,
,HR,ROV,Rovinj,Rovinj,18,1-3-----,RL,0401,,4505N 01338E,
,HR,RVC,Rugvica,Rugvica,,1----6--,RL,1201,,4544N 01614E,
,HR,SAL,Sali,Sali,,1-3-----,RL,0601,,4356N 01510E,
,HR,SBD,Slavonski Brod,Slavonski Brod,12,123-----,RL,0401,,4509N 01800E,
,HR,SBR,Sobra,Sobra,,1-3-----,AA,0607,,4245N 01737E,
,HR,SDR,Sudurad,Sudurad,,1-3-----,AA,0607,,4243N 01755E,
,HR,SEN,Senj,Senj,08,1-3-----,RL,0401,,4459N 01454E,
,HR,SGD,Stari Grad,Stari Grad,,1-3-----,RL,0601,,4311N 01636E,
,HR,SGR,Starigrad,Starigrad,,1-3-----,RL,0601,,4418N 01526E,
,HR,SIB,Sibenik,Sibenik,15,123-----,RL,0307,,4344N 01553E,
,HR,SIL,Silba,Silba,,1-------,RL,0601,,4422N 01442E,
,HR,SIS,Sisak,Sisak,03,123-----,RL,0401,,4528N 01622E,
,HR,SLA,Slano,Slano,,1-3-----,RL,0601,,4247N 01754E,
,HR,SLC,Selce,Selce,,1-3-----,AA,0607,,4509N 01443E,
,HR,SLO,Silo,Silo,,1-------,RL,0601,,4509N 01440E,
,HR,SLT,Slatine,Slatine,,1-3-----,AA,0607,,4330N 01621E,
,HR,SMN,Sumartin,Sumartin,,1-3-----,RL,0601,,4317N 01653E,
,HR,SPL,Splitska,Splitska,17,1-------,RL,0901,,4322N 01636E,
,HR,SPU,Split,Split,17,1234----,AI,0401,,4330N 01627E,
,HR,SRD,Skradin,Skradin,,1-3-----,AA,0607,,4349N 01555E,
,HR,SRG,Sarengrad,Sarengrad,,1-3-----,RL,0701,,4514N 01917E,
,HR,SSK,Susak,Susak,,1-------,RL,0601,,4431N 01418E,
,HR,STM,Stomorska,Stomorska,,1-3-----,AA,0607,,4322N 01621E,
,HR,STO,Ston,Ston,19,1-3-----,RL,1001,,4250N 01742E,
,HR,STP,Sustjepan,Sustjepan,,1-3-----,AA,0607,,4240N 01806E,
,HR,SUC,Sucuraj,Sucuraj,,1-3-----,RL,0307,,4307N 01711E,
,HR,SUP,Supetar,Supetar,,1-3-----,RL,0601,,4323N 01633E,
,HR,SUR,Sucurac,Sucurac,,123-----,RL,0307,,4333N 01625E,
,HR,SUS,Susak,Susak,08,1-3-----,RL,1301,,4529N 01419E,
,HR,SUT,Sutivan,Sutivan,17,1-------,RL,0901,,4323N 01629E,
,HR,SVJ,Sveti Juraj,Sveti Juraj,,1-3-----,RL,0601,,4456N 01455E,
,HR,SVK,Sveti Kajo,Sveti Kajo,17,123-----,RL,0401,,4332N 01627E,
,HR,TKN,Tkon,Tkon,,1-3-----,AA,0607,,4355N 01527E,
,HR,TNO,Tisno,Tisno,,1-------,RL,0601,,4348N 01539E,
,HR,TNR,Tunarica,Tunarica,,1-3-----,AA,0607,,4458N 01406E,
,HR,TRI,Tribunj,Tribunj,15,1-------,RL,1501,,4345N 01545E,
,HR,TRJ,Trpanj,Trpanj,,1-3-----,RL,0601,,4301N 01716E,
,HR,TRK,Trstenik,Trstenik,,1-3-----,RL,0601,,4255N 01725E,
,HR,TRO,Trogir,Trogir,,1-3-----,RL,0307,,4330N 01615E,
,HR,TUR,Turanj,Turanj,13,1-------,RL,0901,,4358N 01524E,
,HR,UBL,Ubli,Ubli,,1-3-----,AA,0607,,4245N 01650E,
,HR,UMG,Umag,Umag,18,1-3-----,RL,0307,,4525N 01331E,
,HR,UNJ,Unije,Unije,,1-3-----,AA,0607,,4438N 01414E,
,HR,UVM,Uvala Mir,Uvala Mir,13,1-------,RL,0901,,4353N 01509E,
,HR,VDC,Vodice,Vodice,,1-3-----,RL,0601,,4346N 01546E,
